census_year,block_id,property_id,base_property_id,building_address,clue_small_area,business_address,trading_name,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2021,14,108116,108116,18 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 1, 18 Queen Street MELBOURNE VIC 3000",Bond Street Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,4,144.96258,-37.8183,"{'lon': 144.96258, 'lat': -37.8183}"
2021,14,108116,108116,18 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),"Unit 1, 18 Queen Street MELBOURNE VIC 3000",Bond Street Kitchen,4511,Cafes and Restaurants,Seats - Indoor,44,144.96258,-37.8183,"{'lon': 144.96258, 'lat': -37.8183}"
2021,14,108117,108117,10-16 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Kiosk Lobby 10 Queen Street MELBOURNE VIC 3000,Paper Tiger Espresso Bar,4512,Takeaway Food Services,Seats - Indoor,10,144.96263,-37.81841,"{'lon': 144.96263, 'lat': -37.81841}"
2021,15,103328,103328,River View House 274-282 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),282 Flinders Street MELBOURNE VIC 3000,Walker's Doughnuts,4512,Takeaway Food Services,Seats - Indoor,6,144.96509,-37.81766,"{'lon': 144.96509, 'lat': -37.81766}"
2021,15,103328,103328,River View House 274-282 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 11, 278 Flinders Street MELBOURNE VIC 3000",Flywheel Artisan Meat and Baguette,4512,Takeaway Food Services,Seats - Indoor,15,144.96509,-37.81766,"{'lon': 144.96509, 'lat': -37.81766}"
2021,15,103940,103940,241-243 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),5 Scott Alley MELBOURNE VIC 3000,Roule Galette,4512,Takeaway Food Services,Seats - Indoor,9,144.9663,-37.81686,"{'lon': 144.9663, 'lat': -37.81686}"
2021,15,103942,103942,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),28 Degraves Street MELBOURNE VIC 3000,The Organic Food & Wine Deli,4129,Other Specialised Food Retailing,Seats - Outdoor,17,144.9659,-37.81706,"{'lon': 144.9659, 'lat': -37.81706}"
2021,15,103942,103942,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Part Ground & Mezzanine 253-265 Flinders Lane MELBOURNE VIC 3000,The Journal Canteen,4511,Cafes and Restaurants,Seats - Indoor,60,144.9659,-37.81706,"{'lon': 144.9659, 'lat': -37.81706}"
2021,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),27-31 Degraves Street MELBOURNE VIC 3000,The Quarter,4511,Cafes and Restaurants,Seats - Outdoor,28,144.96548,-37.8171,"{'lon': 144.96548, 'lat': -37.8171}"
2021,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),23-25 Degraves Street MELBOURNE VIC 3000,Degraves Espresso,4511,Cafes and Restaurants,Seats - Indoor,31,144.96548,-37.8171,"{'lon': 144.96548, 'lat': -37.8171}"
2021,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),23-25 Degraves Street MELBOURNE VIC 3000,Degraves Espresso,4511,Cafes and Restaurants,Seats - Outdoor,35,144.96548,-37.8171,"{'lon': 144.96548, 'lat': -37.8171}"
