,Unnamed: 0.1,Unnamed: 0,geometry,address,latitude,longitude
3351,3442,3442,POINT (145.0299195 -37.7304021),"Kirby Street, Reservoir, Melbourne, City of Darebin, Victoria, 3081, Australia",-37.7304021,145.0299195
3352,3443,3443,POINT (145.0108313 -37.7161349),"Cuthbert Road, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7161349,145.0108313
3353,3444,3444,POINT (145.0002369 -37.7174166),"George Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7174166,145.0002369
3354,3445,3445,POINT (145.0096585 -37.8126053),"Burnley Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8126053,145.0096585
3355,3446,3446,POINT (145.1533438 -38.1074411),"Austin Road, Seaford, Melbourne, City of Frankston, Victoria, 3198, Australia",-38.1074411,145.1533438
3356,3447,3447,POINT (144.9691352 -37.8359023),"69-71, Stead Street, South Melbourne, Melbourne, City of Port Phillip, Victoria, 3205, Australia",-37.8359023,144.9691352
3357,3448,3448,POINT (144.9953801 -37.8437538),"Wilson Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8437538,144.9953801
3358,3449,3449,POINT (144.9583958 -37.827694),"109, Clarendon Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.827694,144.9583958
3359,3450,3450,POINT (144.9620891019552 -37.825469600000005),"Epic Apartments, 118, Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825469600000005,144.9620891019552
3360,3451,3451,POINT (145.0152197 -37.8605521),"Denbigh Road, Armadale, Melbourne, City of Stonnington, Victoria, 3143, Australia",-37.8605521,145.0152197
3361,3452,3452,POINT (144.90567755 -37.784818),"4-12, Fisher Parade, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.784818,144.90567755
3362,3453,3453,POINT (144.9038399 -37.7721458),"Hurtle Street, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.7721458,144.9038399
3363,3454,3454,POINT (145.0335175 -37.9863644),"South Concourse, Beaumaris Concourse, Beaumaris, Melbourne, City of Bayside, Victoria, 3193, Australia",-37.9863644,145.0335175
3364,3455,3455,POINT (145.0326529 -37.9268801),"Dickens Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia",-37.9268801,145.0326529
3365,3456,3456,POINT (145.037747 -37.9177418),"Bent Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia",-37.9177418,145.037747
3366,3457,3457,POINT (145.0546232 -37.9205766),"Centre Road, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3204, Australia",-37.9205766,145.0546232
3367,3458,3458,POINT (145.0289866 -37.9138658),"Whitmuir Road, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia",-37.9138658,145.0289866
3368,3459,3459,POINT (144.96581061615626 -37.776527369287614),"219, Barkly Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.776527369287614,144.96581061615626
3369,3460,3460,POINT (144.9629992 -37.7613287),"William Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7613287,144.9629992
3370,3461,3461,POINT (144.96855782666668 -37.76156569333334),"140, Albion Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.76156569333334,144.96855782666668
3371,3462,3462,POINT (145.0281876 -37.6647529),"Curtin Avenue, Lalor, Melbourne, City of Whittlesea, Victoria, 3075, Australia",-37.6647529,145.0281876
3372,3463,3463,POINT (144.9143632 -37.6536053),"Huntly Court, Meadow Heights, Melbourne, City of Hume, Victoria, 3048, Australia",-37.6536053,144.9143632
3373,3464,3464,POINT (144.9185521 -37.6511668),"Meadow Heights, Melbourne, City of Hume, Victoria, Australia",-37.6511668,144.9185521
3374,3465,3465,POINT (144.9235238 -37.7578097),"Buckley Street, Moonee Ponds, Melbourne, City of Moonee Valley, Victoria, 3039, Australia",-37.7578097,144.9235238
3375,3466,3466,POINT (145.0536409 -38.240587),"Botany Walk, Mornington, Melbourne, Shire of Mornington Peninsula, Victoria, 3931, Australia",-38.240587,145.0536409
3376,3467,3467,POINT (145.1275528 -37.8836954),"Stephensons Road, Mount Waverley, Melbourne, City of Monash, Victoria, 3149, Australia",-37.8836954,145.1275528
3377,3468,3468,POINT (145.18530334590537 -37.9255222),"2, Malone Grove, Waverley Park Estate, Mulgrave, Melbourne, City of Monash, Victoria, 3170, Australia",-37.9255222,145.18530334590537
3378,3469,3469,POINT (145.2041672 -37.9337971),"10, Delamere Close, Mulgrave, Melbourne, City of Monash, Victoria, 3170, Australia",-37.9337971,145.2041672
3379,3470,3470,POINT (145.0672217 -37.8996401),"Murrumbeena Crescent, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia",-37.8996401,145.0672217
3380,3471,3471,POINT (144.8816404 -37.8351745),"Schutt Street, Newport, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia",-37.8351745,144.8816404
3381,3472,3472,POINT (144.95517389315467 -37.800689250000005),"North Apartment, 23-33, Blackwood Street, North Melbourne, Melbourne, City of Melbourne, Victoria, 3051, Australia",-37.800689250000005,144.95517389315467
3382,3473,3473,POINT (144.9488086 -37.798676),"Haines Street, North Melbourne, Melbourne, City of Melbourne, Victoria, 3051, Australia",-37.798676,144.9488086
3383,3474,3474,POINT (144.9775746 -37.8599066),"Grey Street, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8599066,144.9775746
3384,3475,3475,POINT (144.9836569 -37.7564237),"Newman Street, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia",-37.7564237,144.9836569
3385,3476,3476,POINT (145.0205438 -37.7554143),"Alston Street, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia",-37.7554143,145.0205438
3386,3477,3477,POINT (144.9089606 -37.865707),"Windsor Terrace, Williamstown, Melbourne, City of Hobsons Bay, Victoria, 3016, Australia",-37.865707,144.9089606
3387,3478,3478,POINT (144.8943483 -37.8634303),"Pasco Street, Williamstown, Melbourne, City of Hobsons Bay, Victoria, 3016, Australia",-37.8634303,144.8943483
3388,3479,3479,POINT (144.9633593 -37.8229812),"City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8229812,144.9633593
3389,3480,3480,POINT (145.0018554 -37.907826),"Carpenter Street, Brighton, Melbourne, City of Bayside, Victoria, 3186, Australia",-37.907826,145.0018554
3390,3481,3481,POINT (144.9513545 -37.7726891),"Hennessy Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7726891,144.9513545
3391,3482,3482,POINT (145.1625302 -37.9992701),"Cottongum Avenue, Somerfield Estate, Keysborough, Melbourne, City of Greater Dandenong, Victoria, 3173, Australia",-37.9992701,145.1625302
3392,3483,3483,POINT (144.9454013 -37.7921789),"Flemington Road, North Melbourne, Melbourne, City of Melbourne, Victoria, 3051, Australia",-37.7921789,144.9454013
3393,3484,3484,POINT (144.9990234 -37.818673),"Commonwealth Bank, 1/246, Church Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.818673,144.9990234
3394,3485,3485,POINT (145.0005503 -37.8108568),"Church Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8108568,145.0005503
3395,3486,3486,POINT (144.9534706 -37.8273114),"Normanby Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8273114,144.9534706
3396,3487,3487,POINT (144.9921995 -37.8837346),"St Kilda Street, Brighton, Melbourne, City of Bayside, Victoria, 3186, Australia",-37.8837346,144.9921995
3397,3488,3488,POINT (145.0018605 -37.8854556),"Stanley Street, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia",-37.8854556,145.0018605
3398,3489,3489,POINT (144.975147 -37.804755),"Quest Royal Gardens, 8, Royal Lane, Fitzroy, Melbourne, City of Yarra, Victoria, 3065, Australia",-37.804755,144.975147
3399,3491,3491,POINT (144.9521972 -37.747359),"Reynard Street, Coburg, Melbourne, City of Merri-bek, Victoria, 3058, Australia",-37.747359,144.9521972
3400,3492,3492,POINT (144.9376075170138 -37.84149015),"Hampton, 45, Nott Street, Beacon Cove, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia",-37.84149015,144.9376075170138
3401,3493,3493,POINT (144.9627853 -37.8217918),"Freshwater Place, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8217918,144.9627853
3402,3494,3494,POINT (145.0085808 -37.8163233),"Somerset Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8163233,145.0085808
3403,3495,3495,POINT (144.9847454 -37.8445436),"Park Lane, South Yarra, Melbourne, City of Melbourne, Victoria, 3141, Australia",-37.8445436,144.9847454
3404,3496,3496,POINT (144.9214903 -37.7876601),"Epsom Road, Newmarket, Flemington, Melbourne, City of Melbourne, Victoria, 3031, Australia",-37.7876601,144.9214903
3405,3497,3497,POINT (145.0060918 -37.8849675),"Glen Huntly Road, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia",-37.8849675,145.0060918
3406,3498,3498,POINT (145.1244778 -37.9117449),"Koonawarra Street, Clayton, Melbourne, City of Monash, Victoria, 3800, Australia",-37.9117449,145.1244778
3407,3499,3499,POINT (144.9863527 -37.7385752),"Grandview Road, Preston, Melbourne, City of Darebin, Victoria, 3072, Australia",-37.7385752,144.9863527
3408,3500,3500,POINT (144.9917505 -37.8231946),"28, Tanner Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8231946,144.9917505
3409,3501,3501,POINT (145.0025987 -37.8128818),"Lincoln Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8128818,145.0025987
3410,3502,3502,POINT (145.0031343 -37.8225971),"Coppin Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8225971,145.0031343
3411,3503,3503,POINT (145.0128494 -37.8194818),"River Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8194818,145.0128494
3412,3504,3504,POINT (144.9976376 -37.8363905),"79, River Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8363905,144.9976376
3413,3505,3505,POINT (144.99579553592582 -37.83641355),"661-665, Chapel Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.83641355,144.99579553592582
3414,3506,3506,POINT (144.9977442 -37.8370507),"Malcolm Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8370507,144.9977442
3415,3507,3507,POINT (144.9963284 -37.8366644),"700, Chapel Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8366644,144.9963284
3416,3508,3508,POINT (144.956901 -37.825877),"Melbourne Short Stay Apartments, 63, Whiteman Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825877,144.956901
3417,3509,3509,POINT (144.96791355 -37.82818035),"102, Wells Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.82818035,144.96791355
3418,3510,3510,POINT (145.1550109 -37.9415159),"Lucian Avenue, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3171, Australia",-37.9415159,145.1550109
3419,3511,3511,POINT (144.9772756 -37.8671208),"The Esplanade, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8671208,144.9772756
3420,3512,3512,POINT (144.9828166 -37.8713059),"Herbert Street, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8713059,144.9828166
3421,3513,3513,POINT (144.8911961 -37.7759706),"Warrs Road, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.7759706,144.8911961
3422,3514,3514,POINT (144.8815951 -37.7730115),"Wests Road, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.7730115,144.8815951
3423,3515,3515,POINT (144.9000482 -37.7862222),"Cravin’ Crepes, 33, Cumberland Drive, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.7862222,144.9000482
3424,3516,3516,POINT (144.88256303768617 -37.7700102),"72, Wests Road, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3032, Australia",-37.7700102,144.88256303768617
3425,3517,3517,POINT (145.046211 -38.2245771),"Campbell Grove, Mornington, Melbourne, Shire of Mornington Peninsula, Victoria, 3931, Australia",-38.2245771,145.046211
3426,3518,3518,POINT (145.3204395 -38.0382252),"Coronata Court, Narre Warren, Melbourne, City of Casey, Victoria, 3806, Australia",-38.0382252,145.3204395
3427,3519,3519,POINT (145.169784 -37.9582994),"Alamein Street, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia",-37.9582994,145.169784
3428,3520,3520,POINT (144.5787158 -37.6801095),"Emil Court, Melton, Melbourne, City of Melton, Victoria, 3337, Australia",-37.6801095,144.5787158
3429,3521,3521,POINT (145.1038209 -37.58703),"Schotters Road, Mernda, Melbourne, City of Whittlesea, Victoria, 3754, Australia",-37.58703,145.1038209
3430,3522,3522,POINT (145.0491212 -37.652803),"Corbin Place, Mill Park, Melbourne, City of Whittlesea, Victoria, 3032, Australia",-37.652803,145.0491212
3431,3523,3523,POINT (144.9092023 -37.760857),"Park Street, Moonee Ponds, Melbourne, City of Moonee Valley, Victoria, 3039, Australia",-37.760857,144.9092023
3432,3524,3524,POINT (145.0508048 -38.2223444),"Lucerne Avenue, Mornington, Melbourne, Shire of Mornington Peninsula, Victoria, 3931, Australia",-38.2223444,145.0508048
3433,3525,3525,POINT (145.0616111 -38.2288182),"Samantha Drive, Mornington, Melbourne, Shire of Mornington Peninsula, Victoria, 3931, Australia",-38.2288182,145.0616111
3434,3526,3526,POINT (144.9633593 -37.8229812),"City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8229812,144.9633593
3435,3527,3527,POINT (145.1440857 -38.15584),"Wallace Avenue, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia",-38.15584,145.1440857
3436,3528,3528,POINT (145.1440857 -38.15584),"Wallace Avenue, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia",-38.15584,145.1440857
3437,3529,3529,POINT (144.9932103 -37.8094102),"James Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.8094102,144.9932103
3438,3530,3530,POINT (144.996139 -37.8078028),"57, Nicholson Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.8078028,144.996139
3439,3531,3531,POINT (145.00927995896862 -37.810936),"The Parkhouse 631, 631, Victoria Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.810936,145.00927995896862
3440,3532,3532,POINT (145.00854605396518 -37.81068625),"The Parkhouse 627, 627, Victoria Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.81068625,145.00854605396518
3441,3533,3533,POINT (145.00854605396518 -37.81068625),"The Parkhouse 627, 627, Victoria Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.81068625,145.00854605396518
3442,3534,3534,POINT (144.9953801 -37.8437538),"Wilson Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8437538,144.9953801
3443,3535,3535,POINT (144.9938493 -37.8377585),"Claremont Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8377585,144.9938493
3444,3536,3536,POINT (144.9804201 -37.8353581),"Millswyn Street, South Yarra, Melbourne, City of Melbourne, Victoria, 3004, Australia",-37.8353581,144.9804201
3445,3537,3537,POINT (144.9938493 -37.8377585),"Claremont Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8377585,144.9938493
3446,3538,3538,POINT (144.9633593 -37.8229812),"City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8229812,144.9633593
3447,3539,3539,POINT (144.963546 -37.825102),"Hoff Boulevard, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825102,144.963546
3448,3540,3540,POINT (144.9633593 -37.8229812),"City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8229812,144.9633593
3449,3541,3541,POINT (144.9633593 -37.8229812),"City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8229812,144.9633593
3450,3542,3542,POINT (144.9662497 -37.8254083),"Café Godot, 152, Sturt Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8254083,144.9662497
3451,3543,3543,POINT (144.9620891019552 -37.825469600000005),"Epic Apartments, 118, Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825469600000005,144.9620891019552
3452,3544,3544,POINT (144.9633593 -37.8229812),"City Road, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8229812,144.9633593
3453,3545,3545,POINT (144.9620891019552 -37.825469600000005),"Epic Apartments, 118, Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825469600000005,144.9620891019552
3454,3546,3546,POINT (144.9620891019552 -37.825469600000005),"Epic Apartments, 118, Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825469600000005,144.9620891019552
3455,3547,3547,POINT (144.9815115 -37.8622771),"Emilton Avenue, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8622771,144.9815115
3456,3548,3548,POINT (144.9975203 -37.761167),"Woolton Avenue, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia",-37.761167,144.9975203
3457,3549,3549,POINT (145.2012313 -37.911195),"4, Pineview Close, Wheelers Hill, Melbourne, City of Monash, Victoria, 3150, Australia",-37.911195,145.2012313
3458,3550,3550,POINT (145.085159 -37.6310069),"Dolphin Drive, South Morang, Melbourne, City of Whittlesea, Victoria, 3752, Australia",-37.6310069,145.085159
3459,3551,3551,POINT (144.9938493 -37.8377585),"Claremont Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8377585,144.9938493
3460,3552,3552,POINT (145.0045093 -37.840489),"403, Toorak Road, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.840489,145.0045093
3461,3553,3553,POINT (144.994107 -37.8380146),"Jellis Craig, 12-14, Claremont Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8380146,144.994107
3462,3554,3554,POINT (144.9950783 -37.8380237),"Daly Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8380237,144.9950783
3463,3555,3555,POINT (144.96943475671313 -37.82995715),"22, Dorcas Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.82995715,144.96943475671313
3464,3556,3556,POINT (144.9620891019552 -37.825469600000005),"Epic Apartments, 118, Kavanagh Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825469600000005,144.9620891019552
3465,3557,3557,POINT (145.1411143 -37.9581065),"Bournemouth Avenue, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3171, Australia",-37.9581065,145.1411143
3466,3558,3558,POINT (144.98359005676784 -37.8566181),"The Icon St Kilda, 6, St Kilda Road, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8566181,144.98359005676784
3467,3559,3559,POINT (144.9870446 -37.8679348),"Carlisle Street, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8679348,144.9870446
3468,3560,3560,POINT (144.7610435 -37.5737452),"Ballet Crescent, Goonawarra, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia",-37.5737452,144.7610435
3469,3561,3561,POINT (144.71486783454662 -37.57598415),"6, Fernshaw Place, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia",-37.57598415,144.71486783454662
3470,3562,3562,POINT (144.7046182 -37.5805933),"Charter Road East, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia",-37.5805933,144.7046182
3471,3563,3563,POINT (145.0017245 -37.9054356),"Bay Street, Brighton, Melbourne, City of Bayside, Victoria, 3186, Australia",-37.9054356,145.0017245
3472,3564,3564,POINT (144.9518407 -37.7702969),"Little Dawson Cafe, 80, Dawson Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia",-37.7702969,144.9518407
3473,3565,3565,POINT (145.0615295 -37.8957635),"Coorigil Road, Carnegie, Melbourne, City of Glen Eira, Victoria, 3163, Australia",-37.8957635,145.0615295
3474,3566,3566,POINT (145.1728802 -38.0996015),"Hall Road, Carrum Downs, Melbourne, City of Frankston, Victoria, 3201, Australia",-38.0996015,145.1728802
3475,3567,3567,POINT (145.3405619 -38.1257269),"Creekside Street, Hartleigh, Clyde, Melbourne, City of Casey, Victoria, 3978, Australia",-38.1257269,145.3405619
3476,3568,3568,POINT (144.9297209 -37.5743606),"Garfield Way, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia",-37.5743606,144.9297209
3477,3569,3569,POINT (145.2343501 -37.98754055),"99, Betula Street, Doveton, Melbourne, City of Casey, Victoria, 3177, Australia",-37.98754055,145.2343501
3478,3570,3570,POINT (145.0075607 -37.8845191),"Beavis Street, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia",-37.8845191,145.0075607
3479,3571,3571,POINT (145.0096601 -37.8961531),"Bertram Street, Elsternwick, Melbourne, City of Glen Eira, Victoria, 3185, Australia",-37.8961531,145.0096601
3480,3572,3572,POINT (144.9839038 -37.8604169),"Alma Road, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8604169,144.9839038
3481,3573,3573,POINT (145.3268749 -38.1336621),"Magias Circuit, Clyde, Melbourne, City of Casey, Victoria, 3979, Australia",-38.1336621,145.3268749
3482,3574,3574,POINT (145.1685427 -37.9645055),"Corrigan Road, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia",-37.9645055,145.1685427
3483,3575,3575,POINT (145.1850807 -37.9602946),"Edney Court, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia",-37.9602946,145.1850807
3484,3576,3576,POINT (144.95383213603466 -37.79960405),"3-11, High Street, North Melbourne, Melbourne, City of Melbourne, Victoria, 3050, Australia",-37.79960405,144.95383213603466
3485,3577,3577,POINT (144.9543785909091 -37.7771278969697),"787, Park Street, Parkville, Melbourne, City of Merri-bek, Victoria, 3055, Australia",-37.7771278969697,144.9543785909091
3486,3578,3578,POINT (144.9486396 -37.7254148),"Surrey Street, Pascoe Vale, Melbourne, City of Merri-bek, Victoria, 3044, Australia",-37.7254148,144.9486396
3487,3579,3579,POINT (144.9985926 -37.8435152),"Garden Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8435152,144.9985926
3488,3580,3580,POINT (144.9915531 -37.8601404),"Redan Street, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8601404,144.9915531
3489,3581,3581,POINT (144.9842646 -37.8617855),"Waterloo Crescent, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8617855,144.9842646
3490,3582,3582,POINT (145.1177321 -37.5121301),"Whittlesea, Melbourne, City of Whittlesea, Victoria, 3757, Australia",-37.5121301,145.1177321
3491,3583,3583,POINT (144.8874115 -37.8132632),"Somerville Road, Yarraville, Melbourne, City of Maribyrnong, Victoria, 3013, Australia",-37.8132632,144.8874115
3492,3584,3584,POINT (145.1443916 -37.9176955),"3, Sarton Road, Clayton, Melbourne, City of Monash, Victoria, 3168, Australia",-37.9176955,145.1443916
3493,3586,3586,POINT (145.28737 -38.1123936),"Childers Street, Cranbourne, Melbourne, City of Casey, Victoria, 3977, Australia",-38.1123936,145.28737
3494,3587,3587,POINT (144.9576584 -37.8266468),"Haig Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.8266468,144.9576584
3495,3588,3588,POINT (144.96165600047658 -37.825163950000004),"Southbank Central, 1, Balston Street, Southbank, Melbourne, City of Melbourne, Victoria, 3006, Australia",-37.825163950000004,144.96165600047658
3496,3589,3589,POINT (144.8820468 -37.7060625),"Banksia Grove, Tullamarine, Melbourne, City of Hume, Victoria, 3045, Australia",-37.7060625,144.8820468
3497,3590,3590,POINT (144.5421258 -37.6884987),"Carissa Road, Botanica Springs, Brookfield, Melbourne, City of Melton, Victoria, 3338, Australia",-37.6884987,144.5421258
3498,3591,3591,POINT (144.995012 -37.8002144),"BWS, 251, Johnston Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.8002144,144.995012
3499,3592,3592,POINT (145.00927995896862 -37.810936),"The Parkhouse 631, 631, Victoria Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.810936,145.00927995896862
3500,3593,3593,POINT (145.0067578 -37.8083726),"Grosvenor Street, Carlton & United Beverages Brewery, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia",-37.8083726,145.0067578
3501,3594,3594,POINT (144.765196 -37.8704487),"Central Avenue, Altona Meadows, Melbourne, City of Hobsons Bay, Victoria, 3028, Australia",-37.8704487,144.765196
3502,3595,3595,POINT (144.7792656 -37.8615379),"Merton Street, Altona, Melbourne, City of Hobsons Bay, Victoria, 3018, Australia",-37.8615379,144.7792656
3503,3596,3596,POINT (144.7804789 -37.8751336),"Brennan Court, Altona Meadows, Melbourne, City of Hobsons Bay, Victoria, 3028, Australia",-37.8751336,144.7804789
3504,3597,3597,POINT (145.0000728 -37.7386796),"102–106, St Georges Road, Preston, Melbourne, City of Darebin, Victoria, 3072, Australia",-37.7386796,145.0000728
3505,3598,3598,POINT (145.0271923 -37.7300627),"Drysdale Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7300627,145.0271923
3506,3599,3599,POINT (145.0096976 -37.7264632),"King William Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia",-37.7264632,145.0096976
3507,3600,3600,POINT (145.0031343 -37.8225971),"Coppin Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8225971,145.0031343
3508,3601,3601,POINT (145.0055291 -37.8260413),"Edinburgh Street, Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",-37.8260413,145.0055291
3509,3602,3602,POINT (144.9981205 -37.8397686),"Tivoli Road, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8397686,144.9981205
3510,3603,3603,POINT (145.0015142 -37.8468972),"Howitt Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8468972,145.0015142
3511,3604,3604,POINT (144.9948425 -37.8418407),"Arthur Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",-37.8418407,144.9948425
3512,3605,3605,POINT (144.7861665 -37.738495),"John Street, St Albans, Melbourne, City of Brimbank, Victoria, 3021, Australia",-37.738495,144.7861665
3513,3606,3606,POINT (145.0085672 -37.8611634),"Wando Grove, St Kilda East, Melbourne, City of Port Phillip, Victoria, 3143, Australia",-37.8611634,145.0085672
3514,3607,3607,POINT (144.7188685979391 -37.57628875),"6-16, Anderson Road, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia",-37.57628875,144.7188685979391
3515,3608,3608,POINT (144.836464 -37.7798135),"Omega Street, Sunshine, Melbourne, City of Brimbank, Victoria, 3020, Australia",-37.7798135,144.836464
3516,3609,3609,POINT (144.9290373 -37.7806046),"Kent Street, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia",-37.7806046,144.9290373
3517,3610,3610,POINT (144.8553863 -37.7889149),"Lord Place, Braybrook, Melbourne, City of Maribyrnong, Victoria, 3019, Australia",-37.7889149,144.8553863
3518,3611,3611,POINT (145.0027423 -37.899175),"Asling Street, Brighton, Melbourne, City of Bayside, Victoria, 3186, Australia",-37.899175,145.0027423
